corrected_time_s,distance_m
2712.539,226
2712.593,226
2712.711,225
2712.765,225
2712.818,225
2712.872,225
2712.926,225
2712.98,225
2713.033,225
2713.087,225
2713.141,225
2713.195,225
2713.248,226
2713.302,225
2713.356,226
2713.41,225
2713.463,225
2713.517,226
2713.571,225
2713.625,225
2713.678,225
2713.732,226
2713.786,225
2713.84,225
2713.894,226
2713.947,225
2714.001,225
2714.055,225
2714.109,225
2714.162,225
2714.216,226
2714.27,226
2714.324,225
2714.377,225
2714.431,225
2714.485,226
2714.539,226
2714.592,226
2714.646,226
2714.7,226
2714.754,225
2714.807,226
2714.861,225
2714.915,226
2714.969,226
2715.022,225
2715.076,226
2715.13,225
2715.184,225
2715.237,225
2715.291,225
2715.345,225
2715.399,225
2715.453,226
2715.506,225
2715.56,225
2715.614,225
2715.668,225
2715.721,225
2715.775,225
2715.829,226
2715.883,226
2715.936,225
2715.99,225
2716.044,225
2716.098,225
2716.151,225
2716.205,225
2716.259,225
2716.313,225
2716.366,225
2716.42,225
2716.474,226
2716.528,226
2716.581,225
2716.635,225
2716.689,225
2716.743,226
2716.797,226
2716.85,225
2716.904,225
2716.958,225
2717.012,225
2717.065,225
2717.119,225
2717.173,226
2717.227,226
2717.28,225
2717.334,225
2717.388,226
2717.442,226
2717.495,225
2717.549,225
2717.603,225
2717.657,225
2717.71,225
2717.764,225
2717.818,225
2717.872,225
2717.925,226
2717.979,225
2718.033,225
2718.141,226
2718.194,225
2718.248,225
2718.302,225
2718.356,225
2718.409,225
2718.463,225
2718.517,225
2718.571,225
2718.624,225
2718.678,225
2718.732,225
2718.786,225
2718.839,225
2718.893,225
2718.947,225
2719.001,225
2719.054,225
2719.108,225
2719.162,225
2719.216,225
2719.269,225
2719.323,225
2719.377,225
2719.431,225
2719.485,225
2719.538,225
2719.592,225
2719.646,225
2719.7,225
2719.753,225
2719.807,225
2719.861,225
2719.915,225
2719.968,225
2720.022,225
2720.076,225
2720.13,225
2720.183,225
2720.237,225
2720.291,225
2720.345,225
2720.398,225
2720.452,225
2720.506,225
2720.56,225
2720.613,225
2720.667,225
2720.721,225
2720.775,225
2720.829,225
2720.882,225
2720.936,225
2720.99,225
2721.044,225
2721.097,225
2721.151,225
2721.205,225
2721.259,225
2721.312,225
2721.366,225
2721.42,225
2721.474,225
2721.527,225
2721.581,225
2721.635,225
2721.689,226
2721.742,225
2721.796,225
2721.85,225
2721.904,225
2721.957,225
2722.011,225
2722.065,225
2722.119,225
2722.173,225
2722.226,225
2722.28,225
2722.334,225
2722.388,225
2722.441,225
2722.495,225
2722.549,225
2722.603,225
2722.656,226
2722.71,225
2722.764,225
2722.818,225
2722.871,226
2722.925,225
2722.979,225
2723.033,225
2723.086,225
2723.14,226
2723.194,226
2723.248,225
2723.301,225
2723.355,225
2723.409,225
2723.463,225
2723.565,225
2723.618,225
2723.672,226
2723.726,225
2723.78,226
2723.833,225
2723.887,225
2723.941,226
2723.995,225
2724.048,225
2724.102,225
2724.156,226
2724.21,225
2724.263,225
2724.317,225
2724.371,225
2724.425,226
2724.478,225
2724.532,225
2724.586,226
2724.64,226
2724.694,225
2724.747,226
2724.801,226
2724.855,226
2724.909,225
2724.962,226
2725.016,226
2725.07,225
2725.124,225
2725.177,225
2725.231,225
2725.285,225
2725.339,226
2725.392,225
2725.446,225
2725.5,225
2725.554,226
2725.607,225
2725.661,225
2725.715,226
2725.769,226
2725.822,226
2725.876,226
2725.93,226
2725.984,225
2726.038,225
2726.091,226
2726.145,226
2726.199,226
2726.253,226
2726.306,226
2726.36,226
2726.414,226
2726.468,226
2726.521,226
2726.575,225
2726.629,226
2726.683,226
2726.736,226
2726.79,225
2726.844,225
2726.898,225
2726.951,226
2727.005,226
2727.059,225
2727.113,225
2727.166,226
2727.22,226
2727.274,226
2727.328,226
2727.382,226
2727.435,226
2727.489,225
2727.543,226
2727.597,225
2727.65,226
2727.704,226
2727.758,226
2727.812,226
2727.865,226
2727.919,226
2727.973,226
2728.027,226
2728.08,226
2728.134,226
2728.188,225
2728.242,225
2728.295,225
2728.349,225
2728.403,225
2728.457,226
2728.51,226
2728.564,225
2728.618,225
2728.672,225
2728.725,225
2728.779,225
2728.833,225
2728.887,225
2728.989,225
2729.042,225
2729.096,225
2729.15,225
2729.204,225
2729.257,225
2729.311,226
2729.365,225
2729.419,226
2729.472,226
2729.526,225
2729.58,225
2729.634,225
2729.687,225
2729.741,225
2729.795,225
2729.849,225
2729.902,226
2729.956,225
2730.01,225
2730.064,225
2730.117,225
2730.171,225
2730.225,225
2730.279,225
2730.333,225
2730.386,225
2730.44,225
2730.494,225
2730.548,225
2730.601,225
2730.655,226
2730.709,225
2730.763,226
2730.816,225
2730.87,225
2730.924,225
2730.978,225
2731.031,226
2731.085,225
2731.139,226
2731.193,225
2731.246,225
2731.3,225
2731.354,225
2731.408,225
2731.461,225
2731.515,225
2731.569,225
2731.623,225
2731.677,225
2731.73,225
2731.784,225
2731.838,225
2731.892,225
2731.945,225
2731.999,225
2732.053,225
2732.107,225
2732.16,225
2732.214,225
2732.268,225
2732.322,225
2732.375,225
2732.429,225
2732.483,225
2732.537,225
2732.59,225
2732.644,225
2732.698,225
2732.752,225
2732.805,225
2732.859,225
2732.913,225
2732.967,225
2733.021,225
2733.074,225
2733.128,225
2733.182,225
2733.236,225
2733.289,225
2733.343,225
2733.397,225
2733.451,225
2733.504,225
2733.558,225
2733.612,225
2733.666,225
2733.719,225
2733.773,225
2733.827,225
2733.881,225
2733.934,225
2733.988,226
2734.042,225
2734.096,225
2734.149,226
2734.203,225
2734.257,225
2734.311,226
2734.418,226
2734.472,226
2734.526,225
2734.58,226
2734.633,226
2734.687,226
2734.741,225
2734.795,225
2734.848,226
2734.902,226
2734.956,226
2735.01,226
2735.063,226
2735.117,225
2735.171,226
2735.225,226
2735.278,226
2735.332,225
2735.386,225
2735.44,225
2735.493,225
2735.547,225
2735.601,225
2735.655,225
2735.709,225
2735.762,226
2735.816,225
2735.87,225
2735.924,225
2735.977,225
2736.031,225
2736.085,226
2736.139,226
2736.192,225
2736.246,225
2736.3,225
2736.354,225
2736.407,226
2736.461,225
2736.515,225
2736.569,225
2736.622,225
2736.676,225
2736.73,226
2736.784,225
2736.837,225
2736.891,226
2736.945,226
2736.999,225
2737.053,226
2737.106,226
2737.16,226
2737.214,226
2737.268,225
2737.321,225
2737.375,225
2737.429,226
2737.483,225
2737.536,225
2737.59,225
2737.644,225
2737.698,226
2737.751,225
2737.805,226
2737.859,225
2737.913,225
2737.966,226
2738.02,226
2738.074,225
2738.128,225
2738.182,225
2738.235,226
2738.289,225
2738.343,225
2738.397,226
2738.45,226
2738.504,226
2738.558,226
2738.612,226
2738.665,226
2738.719,225
2738.773,225
2738.827,225
2738.88,225
2738.934,225
2738.988,225
2739.042,225
2739.095,225
2739.149,225
2739.203,225
2739.257,225
2739.31,225
2739.364,225
2739.418,226
2739.472,225
2739.525,225
2739.579,226
2739.633,225
2739.687,225
2739.741,225
2739.842,226
2739.896,225
2739.95,225
2740.004,225
2740.057,225
2740.111,225
2740.165,225
2740.219,225
2740.272,225
2740.326,225
2740.38,225
2740.434,226
2740.487,225
2740.541,225
2740.595,225
2740.649,225
2740.702,225
2740.756,225
2740.81,225
2740.864,226
2740.917,225
2740.971,225
2741.025,225
2741.079,225
2741.133,225
2741.186,225
2741.24,225
2741.294,225
2741.348,225
2741.401,225
2741.455,226
2741.509,225
2741.563,225
2741.616,225
2741.67,225
2741.724,225
2741.778,225
2741.831,225
2741.885,225
2741.939,225
2741.993,225
2742.046,225
2742.1,225
2742.154,225
2742.208,225
2742.261,225
2742.315,225
2742.369,225
2742.423,225
2742.477,226
2742.53,225
2742.584,225
2742.638,225
2742.692,225
2742.745,225
2742.799,225
2742.853,225
2742.907,225
2742.96,225
2743.014,225
2743.068,225
2743.122,226
2743.175,225
2743.229,225
2743.283,225
2743.337,226
2743.39,225
2743.444,225
2743.498,225
2743.552,226
2743.605,225
2743.659,226
2743.713,226
2743.767,225
2743.821,225
2743.874,225
2743.928,225
2743.982,225
2744.036,225
2744.089,225
2744.143,225
2744.197,225
2744.251,226
2744.304,225
2744.358,225
2744.412,225
2744.466,226
2744.519,225
2744.573,226
2744.627,226
2744.681,226
2744.734,226
2744.788,225
2744.842,225
2744.896,225
2744.95,226
2745.003,225
2745.057,225
2745.111,225
2745.165,225
2745.266,225
2745.32,225
2745.374,225
2745.428,225
2745.481,225
2745.535,225
2745.589,226
2745.643,225
2745.696,225
2745.75,225
2745.804,225
2745.858,225
2745.911,225
2745.965,226
2746.019,225
2746.073,225
2746.126,226
2746.18,226
2746.234,225
2746.288,225
2746.341,225
2746.395,225
2746.449,225
2746.503,225
2746.557,225
2746.61,225
2746.664,225
2746.718,225
2746.772,226
2746.825,225
2746.879,225
2746.933,225
2746.987,225
2747.04,225
2747.094,225
2747.148,225
2747.202,225
2747.255,225
2747.309,225
2747.363,225
2747.417,225
2747.47,225
2747.524,226
2747.578,225
2747.632,225
2747.685,225
2747.739,225
2747.793,225
2747.847,225
2747.901,225
2747.954,225
2748.008,225
2748.062,225
2748.116,225
2748.169,225
2748.223,225
2748.277,226
2748.331,225
2748.384,225
2748.438,225
2748.492,225
2748.546,225
2748.599,225
2748.653,225
2748.707,225
2748.761,225
2748.814,225
2748.868,225
2748.922,225
2748.976,225
2749.029,225
2749.083,225
2749.137,225
2749.191,225
2749.245,225
2749.298,225
2749.352,225
2749.406,225
2749.46,225
2749.513,225
2749.567,225
2749.621,225
2749.675,225
2749.728,225
2749.782,225
2749.836,225
2749.89,225
2749.943,225
2749.997,225
2750.051,225
2750.105,225
2750.158,225
2750.212,225
2750.266,225
2750.32,225
2750.373,225
2750.427,225
2750.481,225
2750.535,225
2750.589,225
2750.696,225
2750.75,225
2750.804,225
2750.857,225
2750.911,225
2750.965,225
2751.019,225
2751.072,225
2751.126,225
2751.18,225
2751.234,225
2751.287,225
2751.341,225
2751.395,225
2751.449,226
2751.502,225
2751.556,225
2751.61,225
2751.664,225
2751.717,226
2751.771,225
2751.825,225
2751.879,225
2751.933,225
2751.986,225
2752.04,225
2752.094,225
2752.148,225
2752.201,225
2752.255,225
2752.309,225
2752.363,225
2752.416,225
2752.47,225
2752.524,225
2752.578,225
2752.631,225
2752.685,225
2752.739,225
2752.793,225
2752.846,225
2752.9,225
2752.954,225
2753.008,225
2753.061,225
2753.115,225
2753.169,225
2753.223,225
2753.277,225
2753.33,225
2753.384,225
2753.438,225
2753.492,225
2753.545,225
2753.599,225
2753.653,225
2753.707,225
2753.76,225
2753.814,225
2753.868,225
2753.922,225
2753.975,226
2754.029,226
2754.083,225
2754.137,226
2754.19,226
2754.244,226
2754.298,226
2754.352,226
2754.405,225
2754.459,225
2754.513,225
2754.567,225
2754.621,225
2754.674,225
2754.728,225
2754.782,225
2754.836,226
2754.889,225
2754.943,225
2754.997,225
2755.051,225
2755.104,225
2755.158,226
2755.212,225
2755.266,225
2755.319,225
2755.373,225
2755.427,226
2755.481,226
2755.534,225
2755.588,225
2755.642,225
2755.696,225
2755.75,226
2755.803,225
2755.857,225
2755.911,225
2755.965,225
2756.018,225
2756.12,226
2756.174,225
2756.228,225
2756.281,225
2756.335,225
2756.389,225
2756.443,225
2756.496,225
2756.55,226
2756.604,225
2756.658,225
2756.711,225
2756.765,225
2756.819,225
2756.873,225
2756.926,225
2756.98,225
2757.034,225
2757.088,225
2757.141,225
2757.195,225
2757.249,226
2757.303,225
2757.357,225
2757.41,225
2757.464,225
2757.518,225
2757.572,225
2757.625,225
2757.679,225
2757.733,226
2757.787,225
2757.84,225
2757.894,225
2757.948,225
2758.002,225
2758.055,225
2758.109,225
2758.163,225
2758.217,225
2758.27,225
2758.324,225
2758.378,225
2758.432,225
2758.485,225
2758.539,225
2758.593,225
2758.647,225
2758.701,225
2758.754,225
2758.808,225
2758.862,225
2758.916,225
2758.969,225
2759.023,225
2759.077,225
2759.131,225
2759.184,225
2759.238,225
2759.292,225
2759.346,225
2759.399,225
2759.453,225
2759.507,225
2759.561,225
2759.614,225
2759.668,225
2759.722,225
2759.776,225
2759.829,225
2759.883,225
2759.937,225
2759.991,225
2760.045,225
2760.098,225
2760.152,225
2760.206,225
2760.26,225
2760.313,225
2760.367,225
2760.421,225
2760.475,225
2760.528,225
2760.582,225
2760.636,225
2760.69,225
2760.743,225
2760.797,225
2760.851,225
2760.905,225
2760.958,225
2761.012,225
2761.066,225
2761.12,225
2761.173,225
2761.227,225
2761.281,225
2761.335,225
2761.389,225
2761.442,225
2761.544,225
2761.598,225
2761.652,225
2761.705,225
2761.759,225
2761.813,225
2761.867,225
2761.92,225
2761.974,225
2762.028,225
2762.082,225
2762.135,225
2762.189,225
2762.243,225
2762.297,225
2762.35,225
2762.404,225
2762.458,225
2762.512,225
2762.565,225
2762.619,225
2762.673,225
2762.727,225
2762.781,225
2762.834,225
2762.888,225
2762.942,225
2762.996,225
2763.049,225
2763.103,225
2763.157,225
2763.211,225
2763.264,225
2763.318,225
2763.372,225
2763.426,225
2763.479,225
2763.533,225
2763.587,225
2763.641,225
2763.694,225
2763.748,225
2763.802,225
2763.856,225
2763.909,225
2763.963,225
2764.017,225
2764.071,225
2764.125,225
2764.178,225
2764.232,225
2764.286,225
2764.34,225
2764.393,225
2764.447,225
2764.501,225
2764.555,225
2764.608,225
2764.662,225
2764.716,225
2764.77,225
2764.823,225
2764.877,225
2764.931,225
2764.985,225
2765.038,225
2765.092,225
2765.146,225
2765.2,225
2765.253,225
2765.307,225
2765.361,225
2765.415,225
2765.465,164
2765.515,160
2765.564,159
2765.614,159
2765.66,78
2765.705,74
2765.75,74
2765.799,163
2765.844,72
2765.888,72
2765.932,73
2765.985,225
2766.036,172
2766.082,112
2766.133,181
2766.187,234
2766.232,90
2766.278,91
2766.332,230
2766.419,230
2766.507,230
2766.594,230
2766.648,233
2766.692,75
2766.747,230
2766.8,227
2766.854,227
2766.959,183
2767.003,74
2767.048,74
2767.092,77
2767.143,185
2767.188,81
2767.239,184
2767.29,184
2767.335,78
2767.38,79
2767.434,225
2767.487,225
2767.541,225
2767.59,137
2767.643,225
2767.697,226
2767.75,225
2767.804,225
2767.853,138
2767.901,135
2767.954,226
2768.002,132
2768.05,131
2768.098,133
2768.152,226
2768.206,226
2768.259,226
2768.313,225
2768.362,136
2768.41,135
2768.458,135
2768.506,136
2768.554,137
2768.602,138
2768.65,137
2768.698,140
2768.748,184
2768.802,226
2768.855,225
2768.909,225
2768.963,226
2769.017,226
2769.07,225
2769.124,226
2769.178,226
2769.232,225
2769.286,226
2769.339,225
2769.393,225
2769.447,225
2769.501,225
2769.545,73
2769.598,225
2769.652,225
2769.706,225
2769.76,227
2769.814,226
2769.867,226
2769.921,226
2769.975,226
2770.02,85
2770.068,134
2770.122,226
2770.175,226
2770.229,226
2770.283,227
2770.337,227
2770.391,228
2770.444,230
2770.498,228
2770.543,78
2770.588,74
2770.632,73
2770.676,74
2770.721,79
2770.769,135
2770.823,233
2770.871,135
2770.915,73
2770.959,73
2771.013,230
2771.066,228
2771.12,229
2771.174,229
2771.218,68
2771.262,64
2771.306,64
2771.36,227
2771.414,226
2771.468,227
2771.521,226
2771.575,228
2771.619,50
2771.662,48
2771.715,227
2771.769,231
2771.823,229
2771.91,229
2771.964,228
2772.007,43
2772.098,42
2772.186,42
2772.273,42
2772.327,232
2772.381,231
2772.426,85
2772.473,118
2772.527,232
2772.58,227
2772.634,230
2772.688,226
2772.735,108
2772.78,73
2772.824,80
2772.869,67
2772.914,83
2772.958,69
2773.002,64
2773.046,67
2773.087,17
2773.129,17
2773.173,77
2773.219,81
2773.263,67
2773.308,81
2773.353,81
2773.398,77
2773.443,67
2773.487,76
2773.533,78
2773.578,75
2773.622,70
2773.666,65
2773.71,62
2773.754,58
2773.798,56
2773.841,55
2773.884,53
2773.927,50
2773.971,53
2774.024,230
2774.068,50
2774.111,54
2774.154,49
2774.197,49
2774.24,49
2774.283,45
2774.326,43
2774.37,49
2774.413,49
2774.456,41
2774.499,56
2774.542,52
2774.585,56
2774.629,57
2774.671,40
2774.713,40
2774.767,233
2774.809,40
2774.851,42
2774.895,40
2774.937,40
2774.979,41
2775.021,41
2775.064,42
2775.151,42
2775.194,41
2775.237,40
2775.291,233
2775.334,57
2775.377,43
2775.431,237
2775.474,44
2775.517,41
2775.56,56
2775.602,41
2775.689,41
2775.732,41
2775.786,238
2775.829,42
2775.872,42
2775.96,42
2776.047,42
2776.09,47
2776.133,40
2776.175,41
2776.218,43
2776.261,44
2776.315,234
2776.357,38
2776.4,37
2776.442,40
2776.484,38
2776.538,238
2776.58,37
2776.622,32
2776.666,57
2776.707,28
2776.75,29
2776.792,24
2776.881,16
2776.923,16
2776.965,44
2777.007,8
2777.047,9
2777.088,10
2777.13,10
2777.171,8
2777.211,11
2777.265,227
2777.306,9
2777.347,5
2777.388,16
2777.429,9
2777.47,8
2777.511,7
2777.551,5
2777.591,5
2777.632,16
2777.675,43
2777.716,16
2777.759,44
2777.8,6
2777.841,5
2777.894,226
2777.935,16
2777.977,16
2778.019,37
2778.06,5
2778.1,16
2778.142,16
2778.183,16
2778.237,226
2778.277,5
2778.318,9
2778.361,42
2778.402,9
2778.447,56
2778.489,47
2778.53,6
2778.572,40
2778.613,18
2778.656,43
2778.698,16
2778.74,43
2778.782,9
2778.823,9
2778.865,16
2778.906,16
2778.959,225
2779.0,6
2779.041,16
2779.083,16
2779.123,7
2779.166,56
2779.207,10
2779.25,45
2779.291,9
2779.333,9
2779.387,225
2779.428,16
2779.469,16
2779.51,5
2779.551,16
2779.597,105
2779.638,9
2779.679,9
2779.722,42
2779.764,16
2779.805,16
2779.859,225
2779.913,225
2779.954,16
2780.008,225
2780.049,16
2780.091,17
2780.132,16
2780.173,17
2780.227,225
2780.28,225
2780.334,225
2780.388,227
2780.429,15
2780.471,16
2780.512,16
2780.599,16
2780.64,13
2780.682,17
2780.723,7
2780.763,6
2780.803,7
2780.844,6
2780.884,6
2780.924,7
2780.965,9
2781.006,11
2781.047,9
2781.089,22
2781.13,9
2781.171,9
2781.307,9
2781.349,36
2781.436,36
2781.524,36
2781.567,43
2781.608,5
2781.648,5
2781.688,6
2781.729,6
2781.769,8
2781.809,6
2781.85,5
2781.89,5
2781.93,5
2781.971,6
2782.011,9
2782.052,9
2782.094,9
2782.135,12
2782.176,10
2782.218,10
2782.259,9
2782.3,11
2782.342,16
2782.383,16
2782.424,17
2782.465,5
2782.505,5
2782.546,5
2782.586,5
2782.626,6
2782.667,6
2782.707,6
2782.747,6
2782.788,5
2782.828,6
2782.868,9
